Sentence,Emotion,Tokenized_Sentence
tôi là kiểu còn lại cười_chảy_nước_mắt,Enjoyment,"['tôi', 'kiểu', 'còn', 'cười_chảy_nước_mắt']"
tôi chỉ ăn mỗi mề trắng á còn lại tôi bỏ cười_ngượng_ngùng,Other,"['tôi', 'chỉ', 'ăn', 'mỗi', 'mề', 'trắng á', 'còn', 'tôi', 'bỏ', 'cười_ngượng_ngùng']"
chính là tôi,Enjoyment,"['chính', 'tôi']"
chính em nhăn_nhở,Enjoyment,"['chính', 'em', 'nhăn_nhở']"
giống tôi thế,Enjoyment,"['giống', 'tôi', 'thế']"
chắc chắn là tôi,Enjoyment,"['chắc chắn', 'tôi']"
tôi không cô đơn cười_lăn_lộn_trên_sàn,Enjoyment,"['tôi', 'không', 'cô đơn', 'cười_lăn_lộn_trên_sàn']"
chị á,Other,['chị']
nó ngon cười,Enjoyment,"['nó', 'ngon', 'cười']"
tao chứ ai cười_chảy_nước_mắt,Enjoyment,"['tao', 'ai', 'cười_chảy_nước_mắt']"
mình cũng thế cười_nhe_răng,Enjoyment,"['mình', 'cũng', 'thế', 'cười_nhe_răng']"
giống tôi rồi cười_lăn_lộn_trên_sàn,Enjoyment,"['giống', 'tôi', 'cười_lăn_lộn_trên_sàn']"
tôi đó mỗi khi con chó nhà tôi thấy tôi ăn hột vịt lộn nó mừng quắn đít,Enjoyment,"['tôi', 'mỗi', 'con', 'chó', 'nhà', 'tôi', 'thấy', 'tôi', 'ăn hột', 'vịt', 'lộn', 'nó', 'mừng quắn', 'đít']"
thấy mình trong đó điên_rồ,Enjoyment,"['thấy', 'mình', 'điên_rồ']"
quá đúng luôn,Enjoyment,['đúng']
tưởng có mình tôi thế,Surprise,"['tưởng', 'mình', 'tôi', 'thế']"
tao đấy hẹ hẹ,Enjoyment,"['tao', 'hẹ', 'hẹ']"
10 nghìn lần thứ nhất,Other,"['10', 'nghìn', 'lần', 'thứ', 'nhất']"
tôi chỉ ăn lòng đỏ không ăn lòng trắng bao giờ cười_ngượng_ngùng,Other,"['tôi', 'chỉ', 'ăn lòng', 'đỏ', 'không', 'ăn lòng', 'trắng', 'bao giờ', 'cười_ngượng_ngùng']"
giống tôi mỉm_cười,Enjoyment,"['giống', 'tôi', 'mỉm_cười']"
hình ảnh quen thuộc cười_chảy_nước_mắt,Enjoyment,"['hình ảnh', 'quen thuộc', 'cười_chảy_nước_mắt']"
và người đó chính là tôi nụ_cười_nước_mắt,Enjoyment,"['người', 'chính', 'tôi', 'nụ_cười_nước_mắt']"
y chang nhau,Enjoyment,"['y chang', 'nhau']"
trong đó có mình,Enjoyment,['mình']
tôi ăn cùi cười,Other,"['tôi', 'ăn cùi', 'cười']"
có tôi trong đó cười_chảy_nước_mắt,Enjoyment,"['tôi', 'cười_chảy_nước_mắt']"
mày nè,Other,['mày']
vô đây cảm thấy mình không cô đơn cười_lăn_lộn_trên_sàn,Enjoyment,"['vô', 'cảm thấy', 'mình', 'không', 'cô đơn', 'cười_lăn_lộn_trên_sàn']"
nghiện lòng đỏ cười,Enjoyment,"['nghiện', 'lòng', 'đỏ', 'cười']"
trông mà đáng yêu hôn_dịu_dàng,Enjoyment,"['trông', 'đáng', 'yêu', 'hôn_dịu_dàng']"
có tôi trong đó,Enjoyment,['tôi']
tôi 1 trong số đó cười_ngượng_ngùng cười_tươi,Enjoyment,"['tôi', '1', 'số', 'cười_ngượng_ngùng', 'cười_tươi']"
chắc nhiều đồng đội,Other,"['chắc', 'nhiều', 'đồng đội']"
chính là tôi cười_chảy_nước_mắt,Enjoyment,"['chính', 'tôi', 'cười_chảy_nước_mắt']"
tôi tưởng có mình tôi chứ cười,Surprise,"['tôi', 'tưởng', 'mình', 'tôi', 'cười']"
mình cũng vậy,Enjoyment,"['mình', 'cũng']"
thích quá cười_toe_toét,Enjoyment,"['thích', 'cười_toe_toét']"
team ăn mỗi gừng và rau răm bỏ trứng vịt lộn,Other,"['team', 'ăn', 'mỗi', 'gừng', 'rau răm', 'bỏ', 'trứng', 'vịt lộn']"
và trong đó có tôi cười_chảy_nước_mắt,Enjoyment,"['tôi', 'cười_chảy_nước_mắt']"
hình bóng ai đó cười_lăn_lộn_trên_sàn,Enjoyment,"['hình bóng', 'ai', 'cười_lăn_lộn_trên_sàn']"
tôi phe ăn phần con cười_chảy_nước_mắt,Other,"['tôi', 'phe', 'ăn', 'phần', 'con', 'cười_chảy_nước_mắt']"
tôi là kiểu người đó haha,Enjoyment,"['tôi', 'kiểu', 'người', 'haha']"
thiếu cục mề,Other,"['thiếu', 'cục', 'mề']"
là tao chứ ai,Other,"['tao', 'ai']"
và người đấy là tôi tan_chảy,Enjoyment,"['người', 'tôi', 'tan_chảy']"
vâng là tôi,Enjoyment,"['vâng', 'tôi']"
tôi ăn lòng đỏo,Enjoyment,"['tôi', 'ăn lòng', 'đỏo']"
là tôi đó đó,Enjoyment,['tôi']
nhà được hẳn 3 đứa cười_chảy_nước_mắt cái phần con màu trắng bố mẹ phải nhồi cố cho hết cười_ngượng_ngùng,Other,"['nhà', 'được', 'hẳn', '3', 'đứa', 'cười_chảy_nước_mắt', 'cái', 'phần', 'con', 'màu', 'trắng', 'bố mẹ', 'phải', 'nhồi cố', 'hết', 'cười_ngượng_ngùng']"
không lòng trắng để lại cho con cún ăn nhiều thành quen cười_chảy_nước_mắt,Enjoyment,"['không', 'lòng', 'trắng', 'để', 'con', 'cún', 'ăn', 'nhiều', 'thành', 'quen', 'cười_chảy_nước_mắt']"
có cái lòng trắng giòn giòn nữa,Enjoyment,"['cái', 'lòng', 'trắng', 'giòn giòn']"
là em thích ăn vậy,Enjoyment,"['em', 'thích', 'ăn']"
xác nhận nào bác cười_lăn_lộn_trên_sàn,Other,"['xác nhận', 'nào', 'bác', 'cười_lăn_lộn_trên_sàn']"
giống tôi y luôn trời cười_toe_toét,Enjoyment,"['giống', 'tôi', 'y', 'trời', 'cười_toe_toét']"
chẳng biết giống ai cười_lăn_lộn_trên_sàn,Enjoyment,"['chẳng', 'biết', 'giống', 'ai', 'cười_lăn_lộn_trên_sàn']"
chính bạn cười,Other,"['chính', 'bạn', 'cười']"
9 x vẫn ăn thế,Other,"['9', 'x', 'vẫn', 'ăn thế']"
mình ăn được mỗi lòng vàng này,Other,"['mình', 'ăn', 'được', 'mỗi', 'lòng', 'vàng']"
có mình trong đó,Enjoyment,['mình']
tôi thích cục cứng với cái vàng đấy cười_nhe_răng,Enjoyment,"['tôi', 'thích', 'cục', 'cứng', 'cái', 'vàng', 'cười_nhe_răng']"
nhột quá cười,Fear,"['nhột', 'cười']"
trong đấy có tôi,Enjoyment,['tôi']
thực sự là mỹ vị đấy dù ăn được cả 2,Enjoyment,"['thực sự', 'mỹ vị', 'dù', 'ăn', 'được', 'cả', '2']"
tôi là kiểu người ngược lại cười_lăn_lộn_trên_sàn,Other,"['tôi', 'kiểu', 'người', 'ngược lại', 'cười_lăn_lộn_trên_sàn']"
là tôi đây cười_nhe_răng,Enjoyment,"['tôi', 'cười_nhe_răng']"
có ai thuộc team với tôi không : tôi ăn hết không chừa cái nào,Other,"['ai', 'thuộc', 'team', 'tôi', 'không', 'tôi', 'ăn', 'hết', 'không', 'chừa', 'cái', 'nào']"
không chính là mình muôn thuở chỉ ăn lòng vàng cười_lăn_lộn_trên_sàn,Enjoyment,"['không', 'chính', 'mình', 'muôn', 'thuở', 'chỉ', 'ăn lòng', 'vàng', 'cười_lăn_lộn_trên_sàn']"
tôi luôn cười_lăn_lộn_trên_sàn thịt vịt không ăn nhưng trứng vịt lộn thì ăn cười_lăn_lộn_trên_sàn,Other,"['tôi', 'cười_lăn_lộn_trên_sàn', 'thịt', 'vịt', 'không', 'ăn', 'nhưng', 'trứng', 'vịt lộn', 'ăn', 'cười_lăn_lộn_trên_sàn']"
quen quen cười_lăn_lộn_trên_sàn,Enjoyment,"['quen', 'quen', 'cười_lăn_lộn_trên_sàn']"
tôi thích ăn con hơn,Other,"['tôi', 'thích', 'ăn', 'con', 'hơn']"
hiểu tôi hơn cả tôi,Enjoyment,"['hiểu', 'tôi', 'hơn', 'cả', 'tôi']"
là tôi đó cười,Enjoyment,"['tôi', 'cười']"
giống ai nhỉ,Other,"['giống', 'ai']"
tôi không ăn con,Other,"['tôi', 'không', 'ăn', 'con']"
là tôi đó thích như vậy,Enjoyment,"['tôi', 'thích', 'như vậy']"
về đây bên nhau mỉm_cười,Enjoyment,"['về', 'bên', 'nhau', 'mỉm_cười']"
sẽ không nói là tôi,Other,"['không', 'nói', 'tôi']"
vẫn luôn là tôi,Enjoyment,"['vẫn', 'tôi']"
nghe 19 mét vuông mọi người nghĩ nhỏ nhưng cũng to lắm đó có thể do mấy bọn ngáo cho thuê phòng trọ cứ bịa phòng 15 mét vuông thành 30 mét vuông 20 mét vuông nói 45 mét vuông nên mọi người khó tưởng tượng á,Other,"['nghe', '19', 'mét vuông', 'mọi', 'người', 'nghĩ', 'nhỏ', 'nhưng', 'cũng', 'to', 'lắm', 'có thể', 'do', 'mấy', 'bọn', 'ngáo', 'thuê', 'phòng', 'trọ', 'cứ', 'bịa', 'phòng', '15', 'mét vuông', 'thành', '30', 'mét vuông', '20', 'mét vuông', 'nói', '45', 'mét vuông', 'mọi', 'người', 'khó', 'tưởng tượng']"
19 mét vuông thấy hơi nhỏ mà nghe tới vành đai 2 thấy nó cũng rộng rãi phú quý cười,Enjoyment,"['19', 'mét vuông', 'thấy', 'hơi', 'nhỏ', 'nghe', 'tới', 'vành đai', '2', 'thấy', 'nó', 'cũng', 'rộng rãi phú', 'quý', 'cười']"
đỉnh chóp mình nhà 280 mét vuông sàn duplex nhưng vẫn thấy chật chội dù chỉ ở 2 người,Disgust,"['đỉnh', 'chóp', 'mình', 'nhà', '280', 'mét vuông', 'sàn', 'duplex', 'nhưng', 'vẫn', 'thấy', 'chật chội', 'dù', 'chỉ', '2', 'người']"
nhà 3 đời vành đai 2 thì cũng khét lắm chứ không đùa được đâu,Enjoyment,"['nhà', '3', 'đời', 'vành đai', '2', 'cũng', 'khét', 'lắm', 'không', 'đùa', 'được']"
họ đi xe công cộng đi làm à,Other,"['họ', 'xe', 'công cộng', 'làm']"
nhờ chị này gọn gàng và biết sắp xếp nên nhà mới được thế,Enjoyment,"['nhờ', 'chị', 'gọn gàng', 'biết', 'sắp xếp', 'nhà', 'mới', 'được', 'thế']"
đỉnh vậy cười phải lưu lại biết đâu sau này chỉ đủ tiền mua miếng đất 20 mét vuông,Surprise,"['đỉnh', 'cười', 'phải', 'lưu', 'biết đâu', 'sau này', 'chỉ', 'đủ', 'tiền', 'mua', 'miếng', 'đất', '20', 'mét vuông']"
hệ nội thất cộng thiết kế thi công nhà này ở việt nam chắc cũng 50 triệu,Disgust,"['hệ', 'nội thất cộng', 'thiết kế', 'thi công', 'nhà', 'việt nam', 'chắc', 'cũng', '50', 'triệu']"
khét thật vành đai 2 còn thế này vành đai 1 thì thế nào có anh em nào biết không,Surprise,"['khét', 'vành đai', '2', 'còn', 'thế này', 'vành đai', '1', 'thế nào', 'anh em', 'nào', 'biết', 'không']"
nhà bé thôi nhưng được cái gần tử cấm thành cười,Enjoyment,"['nhà', 'bé', 'nhưng', 'được cái', 'gần', 'tử cấm', 'thành', 'cười']"
thiết kế đẹp gia đình gọn gàng,Enjoyment,"['thiết kế', 'đẹp', 'gia đình', 'gọn gàng']"
nhà mình 75 mét vuông vẫn thấy không có chỗ thở cười_toe_toét,Disgust,"['nhà', 'mình', '75', 'mét vuông', 'vẫn', 'thấy', 'không', 'chỗ', 'thở', 'cười_toe_toét']"
đỉnh cao thiết kế quá đẹp trời ơi khóc_nức_nở,Enjoyment,"['đỉnh cao', 'thiết kế', 'đẹp', 'trời', 'ơi', 'khóc_nức_nở']"
dân thiết kế có khác setup ok gớm có 19 mét vuông kể cả cơi nới rộng thêm mà ful chức năng như thế nào quá ok luôn tán_thành,Enjoyment,"['dân', 'thiết kế', 'khác', 'setup', 'ok', 'gớm', '19', 'mét vuông', 'kể cả', 'cơi nới', 'rộng', 'thêm', 'ful', 'chức năng', 'như thế nào', 'ok', 'tán_thành']"
xin lỗi nhưng mình thấy không an toàn phòng cháy chữa cháy,Fear,"['xin lỗi', 'nhưng', 'mình', 'thấy', 'không', 'an toàn', 'phòng', 'cháy', 'chữa cháy']"
nhà nhỏ mà sạch gọn đẹp,Enjoyment,"['nhà', 'nhỏ', 'sạch', 'gọn', 'đẹp']"
thiết kế đỉnh sắp xếp cũng đỉnh tôi ở nhà rộng đùng mà vẫn thấy chật và bừa dọn xong vẫn thấy bừa hề_hài,Enjoyment,"['thiết kế', 'đỉnh', 'sắp xếp', 'cũng', 'đỉnh', 'tôi', 'nhà', 'rộng đùng', 'vẫn', 'thấy', 'chật', 'bừa', 'dọn', 'xong', 'vẫn', 'thấy', 'bừa', 'hề_hài']"
sợ thật 19 mét vuông thì còn chưa bằng cái phòng khách nhà tôi nữa mà người ta sắp xếp ngăn nắp gọn ghẽ nhìn vừa đẹp vừa rộng đây mình cũng rộng mà rộng vì đéo có gì để sắp xếp luôn,Surprise,"['sợ', '19', 'mét vuông', 'còn', 'chưa', 'bằng', 'cái', 'phòng', 'khách', 'nhà', 'tôi', 'người', 'ta', 'sắp xếp', 'ngăn nắp', 'gọn ghẽ', 'nhìn', 'vừa', 'đẹp', 'vừa', 'rộng', 'mình', 'cũng', 'rộng', 'rộng', 'đéo', 'gì', 'để', 'sắp xếp']"
cô này tự thiết kế mà và rất sạch sẽ gọn gàng,Enjoyment,"['cô', 'tự', 'thiết kế', 'sạch sẽ', 'gọn gàng']"
cái quan trọng không phải rộng hay chật cái quan trọng là chi phí cải tạo cười_chảy_nước_mắt,Other,"['cái', 'quan trọng', 'không', 'phải', 'rộng', 'hay', 'chật cái', 'quan trọng', 'chi phí', 'cải tạo', 'cười_chảy_nước_mắt']"
cho mình xin douyin của bà review nhà này với đậu ơi,Other,"['mình', 'xin', 'douyin', 'bà', 'review', 'nhà', 'đậu', 'ơi']"
ở bắc kinh thì đúng là phồn hoa đô thị đó nhưng nếu nhà bạn 25 mét vuông mùa đông thì không thấy ngột chứ mùa hè nguyên tắc của không gian là cứ để thêm bất cứ cái gì vào trong đó thì lượng không khí sẽ ít mà,Other,"['bắc', 'kinh', 'đúng', 'phồn hoa', 'đô thị', 'nhưng', 'nếu', 'nhà', 'bạn', '25', 'mét vuông', 'mùa', 'đông', 'không', 'thấy', 'ngột', 'mùa', 'hè', 'nguyên tắc', 'không gian', 'cứ', 'để', 'thêm', 'bất cứ', 'cái', 'gì', 'vào', 'lượng', 'không khí', 'ít']"
nhà nhỏ hay nhà to thì chỉ cần có tính gọn gàng ngăn nắp và sạch sẽ là được,Other,"['nhà', 'nhỏ', 'hay', 'nhà', 'to', 'chỉ', 'cần', 'tính', 'gọn gàng', 'ngăn nắp', 'sạch sẽ', 'được']"
đồ đạc của họ tối giản đây ông xây cái nhà 50 mét vuông phòng khách nhưng ông sắm cái tivi 5 inch như người ta thì dán vào tường mình để luôn kệ thêm cái bộ ghế gỗ bành 20 mét vuông rồi thì chẳng chật,Other,"['đồ đạc', 'họ', 'tối giản', 'ông', 'xây', 'cái', 'nhà', '50', 'mét vuông', 'phòng', 'khách', 'nhưng', 'ông', 'sắm', 'cái', 'tivi', '5', 'inch', 'người', 'ta', 'dán', 'vào', 'tường', 'mình', 'để', 'kệ', 'thêm', 'cái', 'bộ', 'ghế', 'gỗ', 'bành', '20', 'mét vuông', 'chẳng', 'chật']"
tôi cần chị này thiết kế lại căn nhà sàn 80 mét vuông của ba mẹ tôi,Other,"['tôi', 'cần', 'chị', 'thiết kế', 'căn', 'nhà sàn', '80', 'mét vuông', 'ba mẹ', 'tôi']"
đỉnh của chóp đúng là các pháp sư trung hoa tán_thành,Enjoyment,"['đỉnh', 'chóp', 'đúng', 'pháp sư', 'trung hoa', 'tán_thành']"
19 mét vuông nhà mày phải không 19 mét vuông cảm thấy chật chội đúng là con người bị ép trong không gian nhỏ vẫn sống tốt,Other,"['19', 'mét vuông', 'nhà', 'mày', 'phải', 'không', '19', 'mét vuông', 'cảm thấy', 'chật chội', 'đúng', 'con người', 'ép', 'không gian', 'nhỏ', 'vẫn', 'sống', 'tốt']"
gặp hà nội tắt điện nhiều nhà còn chưa tới 10 mét vuông mà nhà 34 thành viên vẫn ở tốt bối_rối_khổ_sở,Other,"['gặp', 'hà nội', 'tắt', 'điện', 'nhiều', 'nhà', 'còn', 'chưa', 'tới', '10', 'mét vuông', 'nhà', '34', 'thành viên', 'vẫn', 'tốt', 'bối_rối_khổ_sở']"
chị vợ gọn gàng ngăn nắp nhà nhỏ xinh lại gần bố mẹ,Enjoyment,"['chị', 'vợ', 'gọn gàng', 'ngăn nắp', 'nhà', 'nhỏ', 'xinh', 'gần', 'bố mẹ']"
xem chi phí thiết kế mua sắm thì cũng khá tiền,Other,"['xem', 'chi phí', 'thiết kế', 'mua sắm', 'cũng', 'khá', 'tiền']"
hai ngựa điều hòa 2 ngựa nha admin ơi,Other,"['hai', 'ngựa', 'điều', 'hòa', '2', 'ngựa', 'nha', 'admin', 'ơi']"
nhà nhỏ nhìn gọn gàng thêm nữa là kiến trúc sư nên mọi thứ được thiết kế quá ư xịn xò,Enjoyment,"['nhà', 'nhỏ', 'nhìn', 'gọn gàng', 'thêm', 'kiến trúc sư', 'mọi', 'thứ', 'được', 'thiết kế', 'quá ư', 'xịn', 'xò']"
bố trí không gian tuyệt vời,Enjoyment,"['bố trí', 'không gian', 'tuyệt vời']"
diện tích thì nghe nhỏ nhưng giá tiền đất thì ngược lại cười,Disgust,"['diện tích', 'nghe', 'nhỏ', 'nhưng', 'giá', 'tiền', 'đất', 'ngược lại', 'cười']"
gọn gàng ngăn nắp quá,Enjoyment,"['gọn gàng', 'ngăn nắp']"
rộng quá chỉ tổ phải dọn đi làm suốt ngày thì đã có không gian cả thành phố bắc kinh rồi nhà cũng chỉ cần như cái phòng ngủ mà thôi,Enjoyment,"['rộng', 'chỉ', 'tổ', 'phải', 'dọn', 'làm', 'suốt', 'ngày', 'không gian', 'cả', 'thành phố', 'bắc', 'kinh', 'nhà', 'cũng', 'chỉ', 'cần', 'cái', 'phòng', 'ngủ']"
19 mét vuông mà thiết kế đỉnh luôn ấy,Enjoyment,"['19', 'mét vuông', 'thiết kế', 'đỉnh']"
ai biết kênh chị này không ạ,Other,"['ai', 'biết', 'kênh', 'chị', 'không']"
nhà nhỏ mà bố trí đồ đạc nhìn đẹp và gọn ghê ngạc_nhiên_nhẹ,Enjoyment,"['nhà', 'nhỏ', 'bố trí', 'đồ đạc', 'nhìn', 'đẹp', 'gọn', 'ghê', 'ngạc_nhiên_nhẹ']"
tự nhiên cái thấy nhà mình bự kinh,Disgust,"['tự nhiên', 'cái', 'thấy', 'nhà', 'mình', 'bự', 'kinh']"
học kiến trúc để làm gì thì học xong đi làm cho khách lấy kinh nghiệm về thiết kế nhà mình,Other,"['học', 'kiến trúc', 'để', 'làm gì', 'học', 'xong', 'làm', 'khách', 'lấy', 'kinh nghiệm', 'về', 'thiết kế', 'nhà', 'mình']"
đỉnh thật nhà 4 tầng 1 mặt sàn 10 mét vuông ở 5 người còn thấy chật không có chỗ chứa đồ cười_chảy_nước_mắt,Surprise,"['đỉnh', 'nhà', '4', 'tầng', '1', 'mặt', 'sàn', '10', 'mét vuông', '5', 'người', 'còn', 'thấy', 'chật', 'không', 'chỗ', 'chứa', 'đồ', 'cười_chảy_nước_mắt']"
không biết phải 19 ping của trung không vì bên đó 1 ping là bằng 3 mét vuông việt nam cơ,Other,"['không', 'biết', 'phải', '19', 'ping', 'trung không', 'bên', '1', 'ping', 'bằng', '3', 'mét vuông', 'việt nam', 'cơ']"
nhà ở bắc kinh lại gần cố cung mặt_nước_mắt_rưng_rưng hị hị,Enjoyment,"['nhà', 'bắc', 'kinh', 'gần', 'cố', 'cung', 'mặt_nước_mắt_rưng_rưng', 'hị', 'hị']"
bé hơn cả nhà mày,Disgust,"['bé', 'hơn', 'cả', 'nhà', 'mày']"
nghe câu bởi vì tôi làm thiết kế tôi không cần nghe gì thêm cười_lăn_lộn_trên_sàn,Other,"['nghe', 'câu', 'bởi vì', 'tôi', 'làm', 'thiết kế', 'tôi', 'không', 'cần', 'nghe', 'gì', 'thêm', 'cười_lăn_lộn_trên_sàn']"
tôi cần thông tin cái cửa sổ say_mê,Other,"['tôi', 'cần', 'thông tin', 'cái', 'cửa sổ', 'say_mê']"
ôi tôi cứ thấy rộng rộng 3 gian thôi dễ thở hơn thế này mà hỏng hóc thì tôi điên đầu tôi thật,Other,"['ôi', 'tôi', 'cứ', 'thấy', 'rộng', 'rộng', '3', 'gian', 'dễ thở', 'hơn', 'thế này', 'hỏng', 'hóc', 'tôi', 'điên đầu', 'tôi']"
nhà siêu nhỏ mà gọn gàng và đầy đủ công năng nè,Enjoyment,"['nhà', 'siêu', 'nhỏ', 'gọn gàng', 'đầy đủ', 'công năng']"
nhà 14 mét vuông thấy vẫn không đủ chỗ để đồ cười_lăn_lộn_trên_sàn,Other,"['nhà', '14', 'mét vuông', 'thấy', 'vẫn', 'không', 'đủ', 'chỗ', 'để', 'đồ', 'cười_lăn_lộn_trên_sàn']"
nhà này sửa hết 350 nghìn tệ tương đương 13 tỉ mà cũng đẹp nhỉ,Enjoyment,"['nhà', 'sửa', 'hết', '350', 'nghìn tệ', 'tương đương', '13', 'tỉ', 'cũng', 'đẹp']"
19 mét vuông mà thiết kế nhìn rộng rãi thiệt đó,Surprise,"['19', 'mét vuông', 'thiết kế', 'nhìn', 'rộng rãi', 'thiệt']"
xu hướng bây giờ là hướng tới 1 căn nhà nhiều công năng chứ không phải còng lưng cố 1 căn nhà to 19 mét vuông cũng ở được mới siêu cười_chảy_nước_mắt tính tiền lẻ,Other,"['xu hướng', 'bây giờ', 'hướng', 'tới', '1', 'căn', 'nhà', 'nhiều', 'công năng', 'không', 'phải', 'còng', 'lưng', 'cố', '1', 'căn', 'nhà', 'to', '19', 'mét vuông', 'cũng', 'được', 'mới', 'siêu cười_chảy_nước_mắt', 'tính', 'tiền lẻ']"
nhà mình rộng gấp mấy lần cũng không đẹp như này cười_lăn_lộn_trên_sàn phải xem xét lại gấp,Other,"['nhà', 'mình', 'rộng', 'gấp', 'mấy', 'lần', 'cũng', 'không', 'đẹp', 'cười_lăn_lộn_trên_sàn', 'phải', 'xem xét', 'gấp']"
tương lai của hà nội,Other,"['tương lai', 'hà nội']"
vào nhà này là tự khắc giảm cân luôn,Enjoyment,"['vào', 'nhà', 'tự khắc', 'giảm', 'cân']"
căn này phải hơn 19 mét vuông,Other,"['căn', 'phải', 'hơn', '19', 'mét vuông']"
cô này làm thiết kế nên dù diện tích nhỏ vẫn bố trí đẹp,Enjoyment,"['cô', 'làm', 'thiết kế', 'dù', 'diện tích', 'nhỏ', 'vẫn', 'bố trí', 'đẹp']"
đỉnh cao ngăn nắp,Enjoyment,"['đỉnh cao', 'ngăn nắp']"
quan trọng là biết sắp xếp nội thất nữa á mọi người nhà mình diện tích cũng bằng nhà người ta mà ba mẹ toàn dùng đồ gỗ cỡ lớn rồi nhà chật ních không có chỗ đi luôn mỉm_cười,Disgust,"['quan trọng', 'biết', 'sắp xếp', 'nội thất', 'mọi', 'người nhà', 'mình', 'diện tích', 'cũng', 'bằng', 'nhà', 'người', 'ta', 'ba mẹ', 'toàn', 'dùng', 'đồ', 'gỗ', 'cỡ', 'lớn', 'nhà', 'chật ních', 'không', 'chỗ', 'mỉm_cười']"
nếu chỉ có 1 mình tôi thích căn nhà như vậy cảm giác mọi thứ trong tầm tay hài_lòng và tôi sẽ học được nếu muốn có thêm thứ gì phải bỏ đi ít nhất 1 thứ đã có,Other,"['nếu', 'chỉ', '1', 'mình', 'tôi', 'thích', 'căn', 'nhà', 'như vậy', 'cảm giác', 'mọi', 'thứ', 'tầm', 'tay', 'hài_lòng', 'tôi', 'học', 'được', 'nếu', 'muốn', 'thêm', 'thứ', 'gì', 'phải', 'bỏ', 'ít nhất', '1', 'thứ']"
mê mấy cái nhà nhỏ thế này quá,Enjoyment,"['mê', 'mấy', 'cái', 'nhà', 'nhỏ', 'thế này']"
đây là lý do tôi không thích mấy căn nhà ở hutong bắc kinh tại vì bên ngoài nhìn rõ tàn mà bẩn do không được tự ý tu sửa với lại chỉnh lý người dân cũng không dọn sạch sẽ nhưng bên trong lại là 1 căn nhà hiện đại các máy điều hòa các thứ lắp lên làm mất tính cổ xưa còn hiện đại lại chẳng ra hiện đại mà cổ thì không ra cổ ai,Disgust,"['lý do', 'tôi', 'không', 'thích', 'mấy', 'căn', 'nhà', 'hutong', 'bắc', 'kinh', 'tại', 'bên', 'ngoài', 'nhìn', 'rõ', 'tàn', 'bẩn', 'do', 'không', 'được', 'tự ý', 'tu sửa', 'với lại', 'chỉnh lý', 'người dân', 'cũng', 'không', 'dọn', 'sạch sẽ', 'nhưng', 'bên', '1', 'căn', 'nhà', 'hiện đại', 'máy', 'điều', 'hòa', 'thứ', 'lắp', 'lên', 'làm', 'mất', 'tính', 'cổ xưa', 'còn', 'hiện đại', 'chẳng', 'hiện đại', 'cổ', 'không', 'cổ', 'ai']"
cái phòng ngủ của chúng ta 23 mét vuông vẫn thấy chật đùa nhà của họ 19 mét vuông vẫn thấy rộng họ thiết kế giỏi vãi,Enjoyment,"['cái', 'phòng', 'ngủ', 'chúng ta', '23', 'mét vuông', 'vẫn', 'thấy', 'chật đùa', 'nhà', 'họ', '19', 'mét vuông', 'vẫn', 'thấy', 'rộng', 'họ', 'thiết kế', 'giỏi', 'vãi']"
nhà tầm này thì vừa quan trọng có bồn tắm thiên_thần,Other,"['nhà', 'tầm', 'vừa', 'quan trọng', 'bồn', 'tắm', 'thiên_thần']"
nhiều bạn bảo nhà mình 75 mét vuông 120 250 mà vẫn chật vì các bạn có diện tích rộng nên các bạn tha hồ bày nội thất không quá quan tâm đến kích thước của nó còn khi các bạn chỉ có 20 mét vuông 30 mét vuông thì bắt buộc đồ nội thất phải nhỏ gọn và đa năng nhất có thể chỉ mua những món đồ cực kì cần thiết chứ không mua vì nó đẹp nó rẻ vì cái gì cũng mua về mà không dùng đến quá nhiều vật dụng dồn ứ thì ngôi nhà sẽ chẳng khác gì một đống rác,Other,"['nhiều', 'bạn', 'bảo', 'nhà', 'mình', '75', 'mét vuông', '120', '250', 'vẫn', 'chật', 'bạn', 'diện tích', 'rộng', 'bạn', 'tha hồ', 'bày', 'nội thất', 'không', 'quan tâm', 'kích thước', 'nó', 'còn', 'bạn', 'chỉ', '20', 'mét vuông', '30', 'mét vuông', 'bắt buộc', 'đồ', 'nội thất', 'phải', 'nhỏ', 'gọn', 'đa năng', 'nhất', 'có thể', 'chỉ', 'mua', 'món', 'đồ', 'cực kì', 'cần thiết', 'không', 'mua', 'nó', 'đẹp', 'nó', 'rẻ', 'cái', 'gì', 'cũng', 'mua', 'về', 'không', 'dùng', 'nhiều', 'vật dụng', 'dồn', 'ngôi', 'nhà', 'chẳng', 'khác gì', 'đống', 'rác']"
nghiên cứu tủ đồ trang điểm à nha đùa_nghịch,Enjoyment,"['nghiên cứu', 'tủ đồ', 'trang điểm', 'nha', 'đùa_nghịch']"
nhà co lại y chang bên hongkong rồi,Other,"['nhà', 'co', 'y chang', 'bên', 'hongkong']"
19 mét vuông 2 3 phòng ngủ của mình cười không thể tin được,Surprise,"['19', 'mét vuông', '2', '3', 'phòng', 'ngủ', 'mình', 'cười', 'không thể', 'tin', 'được']"
làm hết cái nội thất để đồ đó không dưới 30 triệu rồi,Other,"['làm', 'hết', 'cái', 'nội thất', 'để', 'đồ', 'không', 'dưới', '30', 'triệu']"
