Sentence,Emotion,Tokenized_Sentence
neymar mà lại phải hiếp dâm 1 cô gái à ?,Disgust,"['neymar', 'mà lại', 'phải', 'hiếp dâm', '1', 'cô', 'gái', 'à', '?']"
"đã làm thì làm cho lố vào , không thì khép nép lại",Other,"['làm', 'làm', 'lố', 'vào', 'không', 'khép nép']"
lead đời mới chê lead đời cũ là : xe mày vứt đi được rồi đấy cười_lăn_lộn_trên_sàn,Other,"['lead', 'đời mới', 'chê', 'lead', 'đời', 'cũ', 'xe', 'mày', 'vứt', 'đấy', 'cười_lăn_lộn_trên_sàn']"
xem xong hết cái video mà cảm thấy buồn cho cái xã hội bây giờ,Sadness,"['xem', 'xong', 'hết', 'cái', 'video', 'cảm thấy', 'buồn', 'cái', 'xã hội', 'bây giờ']"
ngu mới lắp . tiền gửi ngân hàng được nửa tiền điện cái hoàn vốn . sau này nó hấp thụ kém mặt trời . lại thay .,Disgust,"['ngu', 'mới', 'lắp', 'tiền', 'gửi', 'ngân hàng', 'nửa', 'tiền', 'điện', 'cái', 'hoàn', 'vốn', 'sau này', 'nó', 'hấp thụ', 'kém', 'mặt trời', 'thay']"
bởi thế việt nam đéo bao giờ khá nổi về mặt ý thức được cười nhờ mấy đĩ này chứ đâu đùa,Disgust,"['bởi', 'thế', 'việt nam', 'đéo', 'bao giờ', 'khá', 'nổi', 'về', 'mặt', 'ý thức', 'cười', 'nhờ', 'mấy', 'đĩ', 'chứ', 'đâu', 'đùa']"
tình yêu lớn lên sẽ mang người con gái ta yêu thành gia đình . family is al,Enjoyment,"['tình yêu', 'lớn', 'lên', 'mang', 'người', 'con', 'gái', 'ta', 'yêu', 'thành', 'gia đình', 'family', 'is al']"
cười ai hỏi mày đùa,Other,"['cười', 'ai', 'hỏi', 'mày', 'đùa']"
"nhin gia dinh họ that de thuong , hạnh phúc",Enjoyment,"['nhin', 'gia dinh', 'họ', 'that', 'de', 'thuong', 'hạnh phúc']"
không hiểu sao đoạn này rất kích thích trái tim hủ nữa của tao cười,Enjoyment,"['không', 'hiểu', 'sao', 'đoạn', 'kích thích', 'trái tim', 'hủ', 'tao', 'cười']"
ý thức như cười_lớn . cười_chảy_nước_mắt,Anger,"['ý thức', 'cười_lớn', 'cười_chảy_nước_mắt']"
"sợ vãi , mém xỉu",Fear,"['sợ', 'vãi', 'mém', 'xỉu']"
mùa thu năm ấy cta đã gặp nhau ?,Sadness,"['mùa', 'thu', 'năm', 'ấy', 'cta', 'gặp', 'nhau', '?']"
"per đấy , có người đưa ra quyết định đúng lúc thì các em đỡ khổ còn gì",Other,"['per', 'đấy', 'người', 'đưa', 'quyết định', 'đúng', 'lúc', 'em', 'đỡ', 'khổ', 'còn', 'gì']"
dù thời tiết nóng bức . nhưng ăn vải vẫn là ngon nhất,Enjoyment,"['dù', 'thời tiết', 'nóng bức', 'nhưng', 'ăn', 'vải', 'vẫn', 'ngon', 'nhất']"
"ăn 1 miếng bò mà giết thêm đàn kiến . chưa biết ngon thế nào nhưng một đàn kiến về cõi vĩnh hằng , tội cho đàn kiến .",Sadness,"['ăn', '1', 'miếng', 'bò', 'giết', 'thêm', 'đàn kiến', 'chưa', 'biết', 'ngon', 'thế nào', 'nhưng', 'đàn kiến', 'về', 'cõi', 'vĩnh hằng', 'tội', 'đàn kiến']"
s không để tới lúc chết rồi thêm kỷ lục xác chết có móng tay dài nhất đùa,Disgust,"['s', 'không', 'để', 'tới', 'lúc', 'chết', 'thêm', 'kỷ lục', 'xác chết', 'móng', 'tay', 'dài', 'nhất', 'đùa']"
động đực à mấy thằng kia ? buồn thương lũ chó nhà tao mấy tuổi rồi vẫn không biết động đực hay đi tìm gái cơ !,Disgust,"['động', 'đực', 'à', 'mấy', 'thằng', '?', 'buồn thương', 'lũ', 'chó', 'nhà', 'tao', 'mấy', 'tuổi', 'vẫn', 'không', 'biết', 'động đực', 'hay', 'tìm', 'gái', 'cơ', '!']"
một lần chơi lớn để xem anh em có trầm trồ dễ_thương,Other,"['lần', 'chơi', 'lớn', 'để', 'xem', 'anh em', 'trầm trồ', 'dễ_thương']"
đã trải qua và thấy chuẩn cơm má nấu,Enjoyment,"['trải', 'qua', 'thấy', 'chuẩn', 'cơm', 'má', 'nấu']"
"công nhận , thời xưa bệnh mà cũng vui vãi . cười",Enjoyment,"['công nhận', 'thời', 'xưa', 'bệnh', 'cũng', 'vui vãi', 'cười']"
và cứ thế tôi khóa lại 3 năm thanh xuân tươi đẹp của mình cười,Enjoyment,"['cứ', 'thế', 'tôi', 'khóa', '3', 'năm', 'thanh xuân', 'tươi đẹp', 'mình', 'cười']"
như đùa ở vn mà như trên sao hỏa vậy,Disgust,"['đùa', 'vn', 'trên', 'sao', 'hỏa']"
chơi cái trò gì mất dạy dậy . chơi mình đi má ai rãnh đâu mà chơi .,Disgust,"['chơi', 'cái', 'trò', 'gì', 'mất', 'dạy', 'dậy', 'chơi', 'mình', 'má', 'ai', 'rãnh', 'đâu', 'chơi']"
"địt_mẹ bào tao tao cầm nón nhảy vào phang vỡ con mẹ nó alo chứ ở đấy đòi đo lồn , tao lại xé con mẹ nó háng ra !",Anger,"['địt_mẹ', 'bào', 'tao', 'tao', 'cầm', 'nón', 'nhảy', 'vào', 'phang', 'vỡ', 'con', 'mẹ', 'nó', 'alo', 'chứ', 'đấy', 'đòi', 'đo', 'lồn', 'tao', 'xé', 'con', 'mẹ', 'nó', 'háng', '!']"
biết trân trọng những gì mình đang có mỉm_cười,Enjoyment,"['biết', 'trân trọng', 'gì', 'mình', 'mỉm_cười']"
ngu thiệt trời,Disgust,"['ngu', 'thiệt trời']"
nên phát huy,Other,['phát huy']
đến giờ tao vẫn chưa biết biển là cái gì quản_trị_viên ạ .,Sadness,"['giờ', 'tao', 'vẫn', 'chưa', 'biết', 'biển', 'cái', 'gì', 'quản_trị_viên', 'ạ']"
vàng chắng bây giờ thành chắng tay ! em bình phước đây ! em hiểu cái này hơn các bác nhiều đó !,Other,"['vàng', 'chắng', 'bây giờ', 'thành', 'chắng', 'tay', '!', 'em', 'bình phước', 'đây', '!', 'em', 'hiểu', 'cái', 'hơn', 'bác', 'nhiều', '!']"
"ngày hôm ấy , buổi học cuối . tao bị 2 thằng bạn rủ cúp học chơi net cười",Other,"['ngày', 'hôm', 'ấy', 'buổi', 'học', 'cuối', 'tao', '2', 'thằng', 'bạn', 'rủ', 'cúp', 'học', 'chơi', 'net', 'cười']"
già còn thích phi công cười,Enjoyment,"['già', 'còn', 'thích', 'phi công', 'cười']"
cám ơn các anh,Enjoyment,"['cám ơn', 'anh']"
mình sống ảo quen rồi nên đắp mặt nạ cũng đắp bằng ap luôn cười,Enjoyment,"['mình', 'sống', 'ảo quen', 'đắp', 'mặt nạ', 'cũng', 'đắp', 'bằng', 'ap', 'luôn', 'cười']"
học giỏi lại xinh xắn hì,Enjoyment,"['học', 'giỏi', 'xinh xắn', 'hì']"
crush hôm nay đeo khẩu trag không thấy nó cười mà nhìn mắt dể thương vãi ra cười_chảy_nước_mắt,Enjoyment,"['crush', 'hôm nay', 'đeo', 'khẩu', 'trag', 'không', 'thấy', 'nó', 'cười', 'nhìn', 'mắt', 'dể thương', 'vãi', 'cười_chảy_nước_mắt']"
địt cụ hỏi nhiều vãi,Anger,"['địt', 'cụ', 'hỏi', 'nhiều', 'vãi']"
per mày cứ kén chọn đi chúng nó yêuc nhao hết rồi kia kìa ahuhu . không tin vào mấy thằng ông nội cơ bắp nữa,Fear,"['per', 'mày', 'cứ', 'kén', 'chọn', 'chúng nó', 'yêuc', 'nhao', 'hết', 'kìa', 'ahuhu', 'không', 'tin', 'vào', 'mấy', 'thằng', 'ông', 'nội cơ bắp']"
per ê chó coi đi nghe nói hay lắm á,Enjoyment,"['per', 'ê', 'chó', 'coi', 'nghe', 'nói', 'hay', 'lắm', 'á']"
bức ảnh này lại làm mình bị ám ảnh . haz,Fear,"['bức', 'ảnh', 'làm', 'mình', 'ám ảnh', 'haz']"
bất nhân,Disgust,['bất nhân']
không biết là sống ngoài đó rồi đi ị như thế nào suy_nghĩ,Other,"['không', 'biết', 'sống', 'ngoài', 'ị', 'như thế nào', 'suy_nghĩ']"
"a nói là anh làm ngay đấy , các chú đừng đùa với anh cười_chảy_nước_mắt",Enjoyment,"['a', 'nói', 'anh', 'làm', 'ngay', 'đấy', 'chú', 'đừng', 'đùa', 'anh', 'cười_chảy_nước_mắt']"
per per per tao chả tháy bài này hay cái gì cả . nhạt nhẽo .,Disgust,"['per', 'per', 'per', 'tao', 'chả', 'tháy', 'bài', 'hay', 'cái', 'gì', 'cả', 'nhạt', 'nhẽo']"
"a trai mình từng làm trung nguyên 3 năm thôi . cũng gặp qua bà thảo với ông vũ rồi , bà thảo đúng chất con buôn , tham lam lắm , chả có tâm chút nào đồng_ý",Disgust,"['a', 'trai', 'mình', 'từng', 'làm', 'trung nguyên', '3', 'năm', 'cũng', 'gặp', 'qua', 'bà', 'thảo', 'ông', 'vũ', 'bà', 'thảo', 'đúng', 'chất', 'con buôn', 'tham lam', 'lắm', 'chả', 'tâm chút', 'nào', 'đồng_ý']"
ghét nhất thể loại này,Disgust,"['ghét', 'nhất thể loại']"
"lũ khốn nạn , giết người không dao",Disgust,"['lũ', 'khốn nạn', 'giết', 'người', 'không', 'dao']"
"nhiều người việt nam ngộ lắm bỏ ra có 5 k mà đã muốn làm mẹ thiên hạ rồi , chứ nói gì 10 k",Disgust,"['nhiều', 'người', 'việt nam ngộ', 'lắm', 'bỏ', '5', 'k', 'muốn', 'làm', 'mẹ', 'thiên hạ', 'chứ', 'nói', 'gì', '10', 'k']"
"có gạt tàn , gạt tàn thuốc dô gạt tàn xong xuôi còn đầu lọc vứt xuống chân . đéo hiểu",Disgust,"['gạt', 'tàn', 'gạt', 'tàn', 'thuốc', 'dô', 'gạt', 'tàn', 'xong xuôi', 'còn', 'đầu', 'lọc', 'vứt', 'xuống', 'chân', 'đéo', 'hiểu']"
khôn vặt như này ai chơi lại,Disgust,"['khôn vặt', 'ai', 'chơi']"
per nhai mãi mệt không mày,Disgust,"['per', 'nhai', 'mãi', 'mệt', 'không', 'mày']"
ừ . ừ cười dume cười gần chết đùa,Enjoyment,"['ừ', 'ừ', 'cười', 'dume cười', 'gần', 'chết', 'đùa']"
đây là lần cuối cùng các bạn nhìn thấy anh ấy cười_lớn,Sadness,"['đây', 'lần', 'cuối cùng', 'bạn', 'nhìn', 'thấy', 'anh', 'ấy', 'cười_lớn']"
mình làm ở sài gòn gặp nhiều bạn ở miền ngoài nhưng thích nghe nhất giọng ở phú yên nghe hay hay sau ah có ai vậy không,Enjoyment,"['mình', 'làm', 'sài gòn', 'gặp', 'nhiều', 'bạn', 'miền', 'ngoài', 'nhưng', 'thích', 'nghe', 'nhất', 'giọng', 'phú yên', 'nghe', 'hay', 'hay', 'sau', 'ah', 'ai', 'không']"
cũng không có gì đặc sắc lắm . vì em còn mặc cả áo khoác chống cả tuyết lên cơ,Other,"['cũng', 'không', 'gì', 'đặc sắc', 'lắm', 'em', 'còn', 'mặc cả', 'áo khoác', 'chống', 'cả', 'tuyết', 'lên', 'cơ']"
nỗi đau ấy ai thấy giúp tôi,Sadness,"['nỗi', 'đau', 'ấy', 'ai', 'thấy', 'giúp', 'tôi']"
sau này làm phò hết thôi . haiz,Disgust,"['sau này', 'làm', 'phò', 'hết', 'haiz']"
ui sồi ôi đốn tim vãi,Enjoyment,"['ui', 'sồi', 'ôi', 'đốn', 'tim', 'vãi']"
tiểu học thì sổ đầu bài đâu ra vại mấy bác,Other,"['tiểu học', 'sổ', 'đầu', 'bài', 'đâu', 'vại', 'mấy', 'bác']"
bố mẹ ten vãi,Enjoyment,"['bố mẹ', 'ten', 'vãi']"
"kinh hồn , sao chủ nó có thể để nó như v được nhỉ",Other,"['kinh hồn', 'sao', 'chủ', 'nó', 'có thể', 'để', 'nó', 'v', 'nhỉ']"
lại sắp đánh án lớn,Other,"['sắp', 'đánh án', 'lớn']"
tiền của mình mà bạn . đừng để người ta lấy,Disgust,"['tiền', 'mình', 'bạn', 'đừng', 'để', 'người', 'ta', 'lấy']"
diệp ngọc miutokol dautay đây là gì ?,Other,"['diệp', 'ngọc', 'miutokol', 'dautay', 'đây', 'gì', '?']"
trẻ ăn cơm mốc thì thầy cô mới có phơ ăn .,Disgust,"['trẻ', 'ăn', 'cơm', 'mốc', 'thầy cô', 'mới', 'phơ', 'ăn']"
nhìn kinh dị quá cười_chảy_nước_mắt,Disgust,"['nhìn', 'kinh dị', 'cười_chảy_nước_mắt']"
nhìn 2 cụ thương lạ lùng . nhìu lúc ước sao về già mình được nv thôi .,Enjoyment,"['nhìn', '2', 'cụ', 'thương', 'lạ lùng', 'nhìu', 'lúc', 'ước sao', 'về', 'già', 'mình', 'nv']"
"dume , cái hồi học lớp 8 , chương cuối của quyển sách cô bảo tự học",Disgust,"['dume', 'cái', 'hồi', 'học', 'lớp', '8', 'chương', 'cuối', 'quyển', 'sách', 'cô', 'bảo', 'tự', 'học']"
"đúng thế , ở đâu cũng được đâu nhất thiết phải ở đây",Enjoyment,"['đúng', 'thế', 'đâu', 'cũng', 'đâu', 'nhất thiết', 'phải', 'đây']"
dume thằng quay phim khốn nạn . biết mà đéo bảo người ta đánh xe ra,Anger,"['dume', 'thằng', 'quay phim', 'khốn nạn', 'biết', 'đéo', 'bảo', 'người', 'ta', 'đánh', 'xe']"
đồ con heo ma,Disgust,"['đồ', 'con', 'heo', 'ma']"
tao chắc chắn là cái sừng đã mọc,Other,"['tao', 'chắc chắn', 'cái', 'sừng', 'mọc']"
ủa mặt gì mắc cười vậy,Surprise,"['ủa', 'mặt', 'gì', 'mắc', 'cười']"
đeo hiểu sao muôn lây chồng tây để sem chúng nó nhậu nhẹt nói chuyện có khác mấy thằng việt nam hãm lồn không,Disgust,"['đeo', 'hiểu', 'sao', 'muôn lây', 'chồng', 'tây', 'để', 'sem', 'chúng nó', 'nhậu nhẹt', 'nói chuyện', 'khác', 'mấy', 'thằng', 'việt nam', 'hãm', 'lồn', 'không']"
chú này hay ở ngã tư hậu giang với phạm đình hỏ q6 thì phải,Other,"['chú', 'hay', 'ngã', 'tư', 'hậu giang', 'phạm đình', 'hỏ q6', 'phải']"
ủa xây cầu ngắt khúc để trol nhau à,Anger,"['ủa', 'xây', 'cầu', 'ngắt khúc', 'để', 'trol', 'nhau', 'à']"
tôi đã cười khi xem,Enjoyment,"['tôi', 'cười', 'xem']"
cho mình hỏi ngu tí . pháp là ở đâu,Other,"['mình', 'hỏi', 'ngu tí', 'pháp', 'đâu']"
vui nhất là câu lấy ghế ra ngồi nhìn,Enjoyment,"['vui', 'nhất', 'câu', 'lấy', 'ghế', 'ngồi', 'nhìn']"
đùa tới đây đi anh chịu trách nhiệm cho đùa,Enjoyment,"['đùa', 'tới', 'đây', 'anh', 'chịu', 'trách nhiệm', 'đùa']"
tình phụ tử đúng là vô hạn,Other,"['tình', 'phụ tử', 'đúng', 'vô hạn']"
chó nhà giàu là vậy,Other,"['chó', 'nhà', 'giàu']"
agribank thái độ nhân viên ở cấp huyện kém lắm,Disgust,"['agribank', 'thái độ', 'nhân viên', 'cấp', 'huyện', 'kém', 'lắm']"
cưng ghê,Enjoyment,"['cưng', 'ghê']"
nếu tao được gặp ba tôi 1 lần nửa thì tao sẻ nói con thw ba nhìu lắm . nhưng lời nói này chẳng pao giờ được nói nửa vì tao và ông ấy đã xa nhau mãi mãi,Sadness,"['nếu', 'tao', 'gặp', 'ba', 'tôi', '1', 'lần', 'nửa', 'tao sẻ', 'nói', 'con', 'thw', 'ba', 'nhìu', 'lắm', 'nhưng', 'lời nói', 'chẳng', 'pao', 'giờ', 'nói', 'nửa', 'tao', 'ông', 'ấy', 'xa', 'nhau', 'mãi mãi']"
qua rằm mới phải đi học haha cười,Enjoyment,"['qua', 'rằm', 'mới', 'phải', 'học', 'haha', 'cười']"
nghe giống ổng là 1 nạn nhân . cười_chảy_nước_mắt,Enjoyment,"['nghe', 'giống', 'ổng', '1', 'nạn nhân', 'cười_chảy_nước_mắt']"
may nó không đâm cho lòi ruột,Enjoyment,"['may', 'nó', 'không', 'đâm', 'lòi', 'ruột']"
người ta đỗ giữa 2 cửa thế kia là rất ý thức rồi,Enjoyment,"['người', 'ta', 'đỗ', 'giữa', '2', 'cửa', 'thế', 'ý thức']"
hi vọng ở tuổi đó gia đình luôn ở bên để thấy tôi đủ trưởng thành và thành công,Enjoyment,"['hi vọng', 'tuổi', 'gia đình', 'luôn', 'bên', 'để', 'thấy', 'tôi', 'đủ', 'trưởng thành', 'thành công']"
per giống cái bữa mình viết ghê,Enjoyment,"['per', 'giống', 'cái', 'bữa', 'mình', 'viết', 'ghê']"
may quá . vài năm trước khi đi nẹp răng mình không phải chụp xquang,Enjoyment,"['may', 'vài', 'năm', 'trước', 'nẹp', 'răng', 'mình', 'không', 'phải', 'chụp', 'xquang']"
per : để tao xem chúng mày hạnh phúc được bao lâu hài_lòng,Other,"['per', 'để', 'tao', 'xem', 'chúng mày', 'hạnh phúc', 'bao lâu', 'hài_lòng']"
"chuẩn , thấy đa phần nam chính vẫn được lòng hơn .",Enjoyment,"['chuẩn', 'thấy', 'đa phần', 'nam', 'chính', 'vẫn', 'lòng', 'hơn']"
công chúa của anh đói rồi kìa,Other,"['công chúa', 'anh', 'đói', 'kìa']"
mình ngủ cả ngày canh lúc nó về tới mở cửa ra đụng ngay mặt nó nhìn nhau cười cười_chảy_nước_mắt,Enjoyment,"['mình', 'ngủ', 'cả', 'ngày', 'canh', 'lúc', 'nó', 'về', 'tới', 'mở cửa', 'đụng', 'ngay', 'mặt', 'nó', 'nhìn', 'nhau', 'cười', 'cười_chảy_nước_mắt']"
móng này mày ra uống chữa yếu sinh lý với ung thư . khá tuyệt !,Enjoyment,"['móng', 'mày', 'uống', 'chữa yếu', 'sinh lý', 'ung thư', 'khá', 'tuyệt', '!']"
huhu xem mà muốn khóc vãi,Sadness,"['huhu', 'xem', 'muốn', 'khóc', 'vãi']"
con bé kiểu mày vừa làm cái wtf cười,Other,"['con bé', 'kiểu', 'mày', 'vừa', 'làm', 'cái', 'wtf', 'cười']"
tâm phải bất dính giữa dòng đời vạn thính,Other,"['tâm', 'phải', 'bất dính', 'giữa', 'dòng', 'đời', 'vạn', 'thính']"
rồi mấy đứa chân không được dài như tao phóng qua kiểu gì cười,Sadness,"['mấy', 'đứa', 'chân', 'không', 'dài', 'tao', 'phóng', 'qua', 'kiểu', 'gì', 'cười']"
nuôi kiểu gì mà để bé vậy đây buồn,Disgust,"['nuôi', 'kiểu', 'gì', 'để', 'bé', 'đây', 'buồn']"
per cười nó kể chuyện buồn mà cười vãi cười cười,Enjoyment,"['per', 'cười', 'nó', 'kể', 'chuyện', 'buồn', 'cười vãi', 'cười cười']"
mấy thằng ngu mang danh cổ động viên cuồng nhiệt . ban tổ chức bắt tại trận được thằng nào thì bắt nó share ra cười,Disgust,"['mấy', 'thằng', 'ngu', 'mang', 'danh', 'cổ động viên', 'cuồng nhiệt', 'ban', 'tổ chức', 'bắt', 'tại', 'trận', 'thằng', 'nào', 'bắt', 'nó', 'share', 'cười']"
ủa nó đá ông da đen mà . sao tôi kia chửi nó da đen này nọ . ?,Disgust,"['ủa', 'nó', 'đá', 'ông', 'da', 'đen', 'sao', 'tôi', 'chửi', 'nó', 'da đen', 'nọ', '?']"
"nội bộ lục đục , được nước thả câu lại nhường cho 30 cổ phần cho trung quốc . thế là thương hiệu việt nhưng công nghệ tq chán",Disgust,"['nội bộ', 'lục đục', 'nước', 'thả', 'câu', 'nhường', '30', 'cổ phần', 'trung quốc', 'thế là', 'thương hiệu', 'việt', 'nhưng', 'công nghệ', 'tq', 'chán']"
về nhanh thế,Surprise,"['về', 'nhanh', 'thế']"
chuẩn luôn cười,Enjoyment,"['chuẩn', 'luôn', 'cười']"
nhạc ghét không hay mấy admin ạ,Disgust,"['nhạc', 'ghét', 'không', 'hay', 'mấy', 'admin', 'ạ']"
sao nhìn mặt ông cụ giống tokuda thế,Surprise,"['sao', 'nhìn', 'mặt', 'ông', 'cụ', 'giống', 'tokuda', 'thế']"
nhìn ngon ngẻ v thôi chứ toàn gay quá buồn,Disgust,"['nhìn', 'ngon ngẻ', 'v', 'chứ', 'toàn', 'gay', 'buồn']"
"chuẩn thế còn gì , phải có uy tín trong nghề mới thành công được",Enjoyment,"['chuẩn', 'thế', 'còn', 'gì', 'phải', 'uy tín', 'nghề', 'mới', 'thành công']"
giả dối,Disgust,['giả dối']
"gặp một nhà nuôi 1 con chó với 2 con ngỗng , trời ơi chưa kịp vào nhà , con chó còn chưa sủa mà con ngỗng đã đuổi chạy vắt chân lên cổ rồi : nhục",Fear,"['gặp', 'nhà', 'nuôi', '1', 'con', 'chó', '2', 'con', 'ngỗng', 'trời ơi', 'chưa', 'kịp', 'vào', 'nhà', 'con', 'chó', 'còn', 'chưa', 'sủa', 'con', 'ngỗng', 'đuổi', 'chạy', 'vắt', 'chân', 'lên', 'cổ', 'nhục']"
lại phốt xứ thanh . mệt nhỉ,Disgust,"['phốt', 'xứ thanh', 'mệt', 'nhỉ']"
ha ha dể thương tim,Enjoyment,"['ha', 'ha', 'dể thương', 'tim']"
đây là bếp cồn có từ trước khi giải phóng nha mấy chế,Other,"['đây', 'bếp', 'cồn', 'từ', 'trước', 'giải phóng', 'nha', 'mấy', 'chế']"
"per may có con bạn đang giảm cân nhưng nó hiền , nó sẽ lao vào ăn cùng tao chứ không tát sấp mặt tao như vậy , phải không ?",Enjoyment,"['per', 'may', 'con', 'bạn', 'giảm', 'cân', 'nhưng', 'nó', 'hiền', 'nó', 'lao', 'vào', 'ăn', 'cùng', 'tao', 'chứ', 'không', 'tát', 'sấp', 'mặt', 'tao', 'như vậy', 'phải', 'không', '?']"
"ngày xưa toàn ăn cơm với nước mắt , ngày trước giận bố lắm , nhưng giờ mới cảm ơn bố vì như thế mới có mình ngày nay",Enjoyment,"['ngày xưa', 'toàn', 'ăn', 'cơm', 'nước mắt', 'ngày trước', 'giận bố', 'lắm', 'nhưng', 'giờ', 'mới', 'cảm ơn', 'bố', 'như thế', 'mới', 'mình', 'ngày nay']"
chưa ai chịu được,Other,"['chưa', 'ai', 'chịu']"
em mong chỗ tiền anh kiếm được không bị vợ giữ nốt cười_lăn_lộn_trên_sàn,Other,"['em', 'mong', 'chỗ', 'tiền', 'anh', 'kiếm', 'không', 'vợ', 'giữ', 'nốt', 'cười_lăn_lộn_trên_sàn']"
"ngày xưa thầy dạy toán tao còn đấm thụi thụi thằng ngỗ ngược trong lớp đấy thôi , cả lớp cười ầm . giờ mạng xã hội phát triển , quan trọng hóa vấn đề , cái nhỏ đưa lên mạng là thành cái to",Disgust,"['ngày xưa', 'thầy', 'dạy', 'toán', 'tao', 'còn', 'đấm thụi', 'thụi', 'thằng', 'ngỗ', 'ngược', 'lớp', 'đấy', 'cả', 'lớp', 'cười', 'ầm', 'giờ mạng', 'xã hội', 'phát triển', 'quan trọng', 'hóa', 'vấn đề', 'cái', 'nhỏ', 'đưa', 'lên', 'mạng', 'thành', 'cái', 'to']"
tao nhìn thấy thèm cười_lăn_lộn_trên_sàn,Enjoyment,"['tao', 'nhìn', 'thấy', 'thèm', 'cười_lăn_lộn_trên_sàn']"
"một đời chẳng mong phải nhà lầu 4 tầng , xe hơi hàng tỉ , chỉ mong người đàn ông đi cùng mình đến cuối đời sẽ luôn nâng niu yêu thương mình cười_mỉm",Enjoyment,"['đời', 'chẳng', 'mong', 'phải', 'nhà lầu', '4', 'tầng', 'xe hơi', 'hàng', 'tỉ', 'chỉ', 'mong', 'người', 'đàn ông', 'cùng', 'mình', 'cuối', 'đời', 'luôn', 'nâng niu', 'yêu thương', 'mình', 'cười_mỉm']"
an ủi cũng ghen à buồn,Sadness,"['an ủi', 'cũng', 'ghen', 'à', 'buồn']"
bếp dầu hỏa chứ cái gì,Other,"['bếp', 'dầu', 'hỏa', 'chứ', 'cái', 'gì']"
chẳng là cái gì cả,Disgust,"['chẳng là', 'cái', 'gì', 'cả']"
thằng ngu muội cười_mỉa,Disgust,"['thằng', 'ngu', 'muội', 'cười_mỉa']"
đỉnh cao cười,Enjoyment,"['đỉnh cao', 'cười']"
bằng tuổi em các bạn đang ôn thi mà em phân vân không biết chọn trường nào buồn,Sadness,"['bằng', 'tuổi', 'em', 'bạn', 'ôn thi', 'em', 'phân vân', 'không', 'biết', 'chọn', 'trường', 'nào', 'buồn']"
láo vãi,Anger,"['láo', 'vãi']"
bác vẽ làm tao nhớ con cá này vãi cười,Enjoyment,"['bác', 'vẽ', 'làm', 'tao', 'nhớ', 'con', 'cá', 'vãi', 'cười']"
per còn nhớ cây nay không,Other,"['per', 'còn', 'nhớ', 'cây', 'nay', 'không']"
đi làm quán nước mà mỗi cái bịch nay long đựng ống hút nó cũng xé nhỏ ra rồi để bay tứ tung đi quét đã muốn lòi lồn,Sadness,"['làm', 'quán', 'nước', 'mỗi', 'cái', 'bịch', 'nay', 'long', 'đựng', 'ống', 'hút', 'nó', 'cũng', 'xé', 'nhỏ', 'để', 'bay', 'tứ tung', 'quét', 'muốn', 'lòi', 'lồn']"
thẳng thắn cho đỡ mất thời gian của nhau,Other,"['thẳng thắn', 'đỡ', 'mất', 'thời gian', 'nhau']"
cười vãi cười tếu thật sự luôn ý,Enjoyment,"['cười', 'vãi', 'cười tếu', 'thật sự', 'luôn', 'ý']"
đó căn bản chỉ là phép lịch sự tối thiếu thôi,Other,"['căn bản', 'chỉ', 'phép', 'lịch sự', 'tối thiếu']"
quá xàm,Disgust,['xàm']
anh em có thấy cắt video không . thấy xin_lỗi quá,Disgust,"['anh em', 'thấy', 'cắt', 'video', 'không', 'thấy', 'xin_lỗi']"
và mày chợt nhận ra người yêu củ của mày có người yêu mới huhu,Sadness,"['mày', 'chợt', 'nhận', 'người yêu', 'củ', 'mày', 'người yêu', 'mới', 'huhu']"
per đóng vai chính đúng xuất sắc luôn,Enjoyment,"['per', 'đóng', 'vai', 'chính', 'đúng', 'xuất sắc', 'luôn']"
giữa dòng đời này chắc mỗi mình mình xin list nhạc dễ_thương,Other,"['giữa', 'dòng', 'đời', 'chắc', 'mỗi', 'mình', 'mình', 'xin', 'list', 'nhạc', 'dễ_thương']"
"tao ghét mấy thằng có tiền , nhìn ngứa mắt . tính kiểu gì cũng có chỗ không ra gì . có tiền là bố thiên hạ hả .",Disgust,"['tao', 'ghét', 'mấy', 'thằng', 'tiền', 'nhìn', 'ngứa mắt', 'tính', 'kiểu', 'gì', 'cũng', 'chỗ', 'không', 'gì', 'tiền', 'bố thiên', 'hạ hả']"
"dễ thương , đáng yêu , cưng .",Enjoyment,"['dễ thương', 'đáng', 'yêu', 'cưng']"
tiếc là chưa thấy cậu cười ngoài đời bao giờ,Sadness,"['tiếc', 'chưa', 'thấy', 'cậu', 'cười', 'ngoài', 'đời', 'bao giờ']"
per về xem anh đùa đái ra quần chuẩn mẹ rồi,Fear,"['per', 'về', 'xem', 'anh', 'đùa', 'đái', 'quần chuẩn', 'mẹ']"
khung cảnh ấy cuộc sống đấy mỗi lần được xem yên bình nhẹ nhàng cực ! yêu bạn ấy,Enjoyment,"['khung cảnh', 'ấy', 'cuộc sống', 'đấy', 'mỗi', 'lần', 'xem', 'yên bình', 'nhẹ nhàng', 'cực', '!', 'yêu', 'bạn', 'ấy']"
đánh cả bố lẫn mẹ nó cho nó chừa,Other,"['đánh', 'cả', 'bố', 'lẫn', 'mẹ', 'nó', 'nó', 'chừa']"
"súc vật , đề nghị xứ án treo cho bác per à mà treo cổ nhé cười",Disgust,"['súc vật', 'đề nghị', 'xứ', 'án treo', 'bác', 'per', 'à', 'treo cổ', 'nhé', 'cười']"
