Sentence,Emotion,Tokenized_Sentence
cứ mỗi lần cắt tóc xong tao lại thấy biết ơn bố mẹ vì đã sinh ra tao đzai vãi cười,Enjoyment,"['cứ', 'mỗi', 'lần', 'cắt', 'tóc', 'xong', 'tao', 'thấy', 'biết ơn', 'bố mẹ', 'sinh', 'tao', 'đzai', 'vãi', 'cười']"
chị dâu 1 m5 em dâu 1 m4 cười_toe_toét che_miệng,Sadness,"['chị', 'dâu', '1', 'm5', 'em', 'dâu', '1', 'm4', 'cười_toe_toét', 'che_miệng']"
muốn gặp anh chút thôi nụ_cười_nước_mắt,Sadness,"['muốn', 'gặp', 'anh', 'chút', 'nụ_cười_nước_mắt']"
per hình như nhà bác có 01 chiếc thì phải ?,Other,"['per', 'hình như', 'nhà', 'bác', '01', 'chiếc', 'phải', '?']"
thực tế thì con gái sẽ gục ngã trước một người đàn ô hài hước hơn là điển trai,Other,"['thực tế', 'con', 'gái', 'gục', 'ngã', 'trước', 'người', 'đàn', 'ô', 'hài hước', 'hơn', 'điển trai']"
giận con mẹ mày nữa chứ giận cười,Anger,"['giận', 'con', 'mẹ', 'mày', 'chứ', 'giận', 'cười']"
lại được làm thêm quả nhà nữa . ngon,Enjoyment,"['làm', 'thêm', 'quả', 'nhà', 'ngon']"
có hiệu quả không mới quan trọng,Other,"['hiệu quả', 'không', 'mới', 'quan trọng']"
đấy thấy chưa anh y chang cười_lăn_lộn_trên_sàn,Enjoyment,"['đấy', 'thấy', 'chưa', 'anh', 'y chang', 'cười_lăn_lộn_trên_sàn']"
haha chồng tôi cũng béo lên tại toàn ăn đồ của tôi cười_lăn_lộn_trên_sàn,Enjoyment,"['haha', 'chồng', 'tôi', 'cũng', 'béo', 'lên', 'tại', 'toàn', 'ăn đồ', 'tôi', 'cười_lăn_lộn_trên_sàn']"
nhìn đáng yêu vãi cười,Enjoyment,"['nhìn', 'đáng', 'yêu vãi', 'cười']"
ngựa ngựa ghi tay trái đồ cười,Disgust,"['ngựa', 'ngựa', 'ghi', 'tay trái', 'đồ', 'cười']"
chắc bị bắt cóc qua campuchia rồi quá,Other,"['chắc', 'bắt cóc', 'qua', 'campuchia']"
anh ơi đấm nó một cái cho em nhé sống mất dậy đéo tả được,Disgust,"['anh', 'ơi', 'đấm', 'nó', 'cái', 'em', 'nhé', 'sống', 'mất', 'dậy', 'đéo tả']"
"nhẹ tay quá phải hơn nữa , may mắn là nó chưa cắn ai hay làm gì ai",Disgust,"['nhẹ', 'tay', 'phải', 'hơn nữa', 'may mắn', 'nó', 'chưa', 'cắn', 'ai', 'hay', 'làm', 'gì', 'ai']"
trời ơi tao chóng mặt quá đi buồn,Sadness,"['trời', 'ơi', 'tao', 'chóng mặt', 'buồn']"
per á đông có đồng nghiệp như hiệp suốt ngày rủ đi vệ sinh cùng ghê vãi,Disgust,"['per', 'á đông', 'đồng nghiệp', 'hiệp', 'suốt', 'ngày', 'rủ', 'vệ sinh', 'cùng', 'ghê vãi']"
nhớ hồi mình làm đồng nghiệp ghê cười,Enjoyment,"['nhớ', 'hồi', 'mình', 'làm', 'đồng nghiệp', 'ghê', 'cười']"
ngây thơ vãi cười,Disgust,"['ngây thơ', 'vãi', 'cười']"
đắt hơn sân bay luôn,Surprise,"['đắt', 'hơn', 'sân bay', 'luôn']"
cũng đỡ tắc hơn 1 tí,Enjoyment,"['cũng', 'đỡ tắc', 'hơn', '1', 'tí']"
lêu lêu mày cười đồ con chó không có mẹ ẳm cười,Disgust,"['lêu', 'lêu', 'mày', 'cười', 'đồ', 'con', 'chó', 'không', 'mẹ', 'ẳm', 'cười']"
"vợ người ta chưa bao giờ làm tôi thất vọng , còn vợ tôi thì . đi hết 1 3 cuộc đời rồi vẫn chưa tìm thấy ái_ngại",Sadness,"['vợ', 'người', 'ta', 'chưa', 'bao giờ', 'làm', 'tôi', 'thất vọng', 'còn', 'vợ', 'tôi', 'hết', '1', '3', 'cuộc đời', 'vẫn', 'chưa', 'tìm', 'thấy', 'ái_ngại']"
tỉnh táo đi em !,Other,"['tỉnh táo', 'em', '!']"
ở chỗ khác chắc gì có đứa béo như mình !,Enjoyment,"['chỗ', 'khác', 'chắc', 'gì', 'đứa', 'béo', 'mình', '!']"
lương cao nhất đẳng buồn,Sadness,"['lương', 'cao', 'nhất đẳng', 'buồn']"
cũng có nơi gia đình khá giả mới có nó !,Enjoyment,"['cũng', 'nơi', 'gia đình', 'khá giả', 'mới', 'nó', '!']"
mấy vụ giết người chặt xác gần đây ở việt nam toàn là người hiền lành suy_nghĩ,Other,"['mấy', 'vụ', 'giết', 'người', 'chặt', 'xác', 'gần', 'đây', 'việt nam', 'toàn', 'người', 'hiền lành', 'suy_nghĩ']"
"per hihi học ở đâu không quan trọng , quan trọng là bọn mình luôn có nhau hihi",Enjoyment,"['per', 'hihi học', 'đâu', 'không', 'quan trọng', 'quan trọng', 'bọn', 'mình', 'luôn', 'nhau', 'hihi']"
chưa hoàn thiện hết đâu .,Other,"['chưa', 'hoàn thiện', 'hết', 'đâu']"
đang tìm ra 1 điểm sai nào đó nhưng có lẽ không có cười,Other,"['tìm', '1', 'điểm', 'sai', 'nào', 'nhưng', 'có lẽ', 'không', 'cười']"
"chó chứ không phải người , rất mong pháp luật anh minh",Anger,"['chó', 'chứ', 'không', 'phải', 'người', 'mong', 'pháp luật', 'anh', 'minh']"
địt_mẹ tao biết trước cả sự việc kiểu lìn gì cũng có nhện nhảy lên màn hình . vì mấy năm trước cũng có 1 thể loại giống như vậy . địt_mẹ hú nhồn,Fear,"['địt_mẹ', 'tao', 'biết', 'trước', 'cả', 'sự việc', 'kiểu', 'lìn', 'gì', 'cũng', 'nhện', 'nhảy', 'lên', 'màn hình', 'mấy', 'năm', 'trước', 'cũng', '1', 'thể loại', 'giống', 'như vậy', 'địt_mẹ', 'hú', 'nhồn']"
chào tháng 10 ! tháng sanh thần của tôi . hi vọng mọi chuyện tốt đẹp,Enjoyment,"['chào', 'tháng', '10', '!', 'tháng', 'sanh thần', 'tôi', 'hi vọng', 'mọi', 'chuyện', 'tốt đẹp']"
bất kì hoa gì có mùi đều không thích,Disgust,"['bất kì', 'hoa', 'gì', 'mùi', 'đều', 'không', 'thích']"
ổng bị bắt rồi buồn rồi lấy gì coi,Sadness,"['ổng', 'bắt', 'buồn', 'lấy', 'gì', 'coi']"
có lẽ chỉ là con tốt thí thân cho cả bầy bụng phệ phía sau,Disgust,"['có lẽ', 'chỉ', 'con', 'tốt', 'thí thân', 'cả', 'bầy', 'bụng', 'phệ', 'phía', 'sau']"
khuôn mặt đậm chất giải trí mỉm_cười,Enjoyment,"['khuôn mặt', 'đậm chất', 'giải trí', 'mỉm_cười']"
mới đi nhổ răng số 8 và chụp thất_vọng,Sadness,"['mới', 'nhổ', 'răng', 'số', '8', 'chụp', 'thất_vọng']"
sợ nhất con quỷ này trên đời,Fear,"['sợ', 'nhất', 'con', 'quỷ', 'trên', 'đời']"
mặt dày lại ôm cứng ngắt cho chị . cười_toe_toét,Enjoyment,"['mặt', 'dày', 'ôm', 'cứng ngắt', 'chị', 'cười_toe_toét']"
"nếu chiếc xe đỗ giữa cửa nhà tôi như trong hình của thớt tôi hoàn toàn không có cảm giác gì , kể cả ngày nào cũng vậy luôn .",Other,"['nếu', 'chiếc', 'xe', 'đỗ', 'giữa', 'cửa', 'nhà', 'tôi', 'hình', 'thớt', 'tôi', 'hoàn toàn', 'không', 'cảm giác', 'gì', 'kể cả', 'ngày', 'nào', 'cũng', 'luôn']"
ngu thì mới đi vào phủ dầy nhé chứ chợ đâu đến mức như vậy ?,Disgust,"['ngu', 'mới', 'vào', 'phủ', 'dầy', 'nhé', 'chứ', 'chợ', 'đâu', 'mức', 'như vậy', '?']"
"per nghe rv thấy cũng hay nè , liên quan đến bùa ngải các kiểu có vẻ hấp dẫn đùa",Enjoyment,"['per', 'nghe', 'rv', 'thấy', 'cũng', 'hay', 'nè', 'liên quan', 'bùa', 'ngải', 'kiểu', 'có vẻ', 'hấp dẫn', 'đùa']"
bình yên thật,Enjoyment,['bình yên']
gái đĩ già mồm,Disgust,"['gái', 'đĩ', 'già', 'mồm']"
đầu tư phết nhề,Surprise,"['đầu tư', 'phết', 'nhề']"
cất sổ đỏ kỹ vào cười,Fear,"['cất', 'sổ đỏ', 'kỹ', 'vào', 'cười']"
phải trốn thôi,Fear,"['phải', 'trốn']"
per giống cái bữa mình viết ghê,Enjoyment,"['per', 'giống', 'cái', 'bữa', 'mình', 'viết', 'ghê']"
"đéo mẹ bệnh viện chứ có phải chỗ gửi xe đâu , nó niêm yết rõ ràng như thế kêu ca cái gì",Anger,"['đéo', 'mẹ', 'bệnh viện', 'chứ', 'phải', 'chỗ', 'gửi', 'xe', 'đâu', 'nó', 'niêm yết', 'rõ ràng', 'như thế', 'kêu ca', 'cái', 'gì']"
ghi nhầm insect thành incest bili,Other,"['ghi', 'nhầm', 'insect', 'thành', 'incest', 'bili']"
ngạc nhiên đấy,Surprise,"['ngạc nhiên', 'đấy']"
ngu không chịu được,Disgust,"['ngu', 'không', 'chịu']"
"cà phê king là của chị thảo hả uống dở hơn nước đái mèo nữa , thấy gơm",Disgust,"['cà phê', 'king', 'chị', 'thảo hả', 'uống', 'dở', 'hơn', 'nước', 'đái mèo', 'thấy', 'gơm']"
ủa anh có phải ên em nói nhảm đâu thấy chưa con gái đa số là vậy mà do thân quá nên mới nói nhảm vậy cho nghe đó mà còn la,Anger,"['ủa', 'anh', 'phải', 'ên', 'em', 'nói', 'nhảm', 'đâu', 'thấy', 'chưa', 'con', 'gái', 'đa số', 'vậy mà', 'do', 'thân', 'mới', 'nói', 'nhảm', 'nghe', 'mà còn', 'la']"
người ghép có tâm cười_nhe_răng,Enjoyment,"['người', 'ghép', 'tâm cười_nhe_răng']"
"cưng vậy trời , anh cho em xin ảnh nha ạ",Enjoyment,"['cưng', 'trời', 'anh', 'em', 'xin', 'ảnh', 'nha', 'ạ']"
cái cuối phê vãi,Enjoyment,"['cái', 'cuối', 'phê vãi']"
"trong tất cả các con , con mèo là mất dạy nhất",Disgust,"['tất cả', 'con', 'con', 'mèo', 'mất dạy', 'nhất']"
bọn rải đinh nó đéo biết xe đi nhanh mà bị xì lốp thì như thế nào ? ráng_sức não cười_lớn,Disgust,"['bọn', 'rải', 'đinh', 'nó', 'đéo', 'biết', 'xe', 'nhanh', 'xì lốp', 'như thế nào', '?', 'ráng_sức', 'não', 'cười_lớn']"
cầu mưa . mà sao không mưa nhỉ,Other,"['cầu', 'mưa', 'sao', 'không', 'mưa', 'nhỉ']"
ngày ấy chỉ vì quá ngu ngơ mà để lạc mất .,Sadness,"['ngày', 'ấy', 'chỉ', 'ngu ngơ', 'để', 'lạc', 'mất']"
bây giờ mình 56 tuổi vẫn dùng để bắn bọn chuột neo dình sơi chim cảnh rất hiệu quả các bạn ơi,Enjoyment,"['bây giờ', 'mình', '56', 'tuổi', 'vẫn', 'dùng', 'để', 'bắn', 'bọn', 'chuột', 'neo', 'dình', 'sơi', 'chim cảnh', 'hiệu quả', 'bạn', 'ơi']"
bộ mắc nói xấu người khác lắm hả,Anger,"['bộ', 'mắc', 'nói xấu', 'người', 'khác', 'lắm', 'hả']"
cuộc sống mà cười,Enjoyment,"['cuộc sống', 'cười']"
cười thế trong trường hợp này thì sao ? có nhiều xe lắm đâu cụ,Other,"['cười', 'thế', 'trường hợp', 'sao', '?', 'nhiều', 'xe', 'lắm', 'đâu', 'cụ']"
tui thích gọn gàng tận dụng được từng không gian tui mà ở nhà rộng chắc tui bày dữ luôn,Other,"['tui', 'thích', 'gọn gàng', 'tận dụng', 'từng', 'không gian', 'tui', 'nhà', 'rộng', 'chắc', 'tui', 'bày', 'dữ', 'luôn']"
không biết là sống ngoài đó rồi đi ị như thế nào suy_nghĩ,Other,"['không', 'biết', 'sống', 'ngoài', 'ị', 'như thế nào', 'suy_nghĩ']"
dàn lông chân cười,Other,"['dàn', 'lông', 'chân', 'cười']"
hóng kỉ lục để lông mũi dài tới bụng cười,Other,"['hóng', 'kỉ lục', 'để', 'lông', 'mũi', 'dài', 'tới', 'bụng', 'cười']"
giống găng tay của thanos vậy,Surprise,"['giống', 'găng tay', 'thanos']"
"thích hôn , thèm hôn ư ư .",Enjoyment,"['thích hôn', 'thèm hôn ư', 'ư']"
người ta vui chảy nước mắt sao bả chảy nước miếng ta thấy che che tém tém chùi chùi cái miệng suốt,Disgust,"['người', 'ta', 'vui', 'chảy', 'nước mắt', 'sao', 'bả', 'chảy', 'nước miếng', 'ta', 'thấy', 'che', 'che', 'tém', 'tém', 'chùi', 'chùi', 'cái', 'miệng', 'suốt']"
có đứa nào đéo giật mình như tao không cười,Enjoyment,"['đứa', 'nào', 'đéo', 'giật mình', 'tao', 'không', 'cười']"
"coi 3 lần mà vẫn cười , phim hay nhân vật dễ thương",Enjoyment,"['coi', '3', 'lần', 'vẫn', 'cười', 'phim', 'hay', 'nhân vật', 'dễ thương']"
t lên facebok không phải để coi mấy cái thứ này buồn_ngủ,Disgust,"['t', 'lên', 'facebok', 'không', 'phải', 'để', 'coi', 'mấy', 'cái', 'thứ', 'buồn_ngủ']"
hôm nay mày khôn thế,Enjoyment,"['hôm nay', 'mày', 'khôn thế']"
phận làm con trai haiz,Sadness,"['phận', 'làm', 'con', 'trai', 'haiz']"
đến bao giờ mới nhận được tiền nhỉ,Other,"['bao giờ', 'mới', 'nhận', 'tiền', 'nhỉ']"
như kiểu sắp bị hiếp dâm đến nơi vậy . tế sống luôn mấy thằng cười_lớn mỉm_cười dcm,Anger,"['kiểu', 'sắp', 'hiếp dâm', 'nơi', 'tế', 'sống', 'luôn', 'mấy', 'thằng', 'cười_lớn', 'mỉm_cười', 'dcm']"
"thú vui mới , thay vì chọc chó thì ghẹo ngỗng cho nó dí cười",Enjoyment,"['thú vui', 'mới', 'thay vì', 'chọc', 'chó', 'ghẹo ngỗng', 'nó', 'dí', 'cười']"
tôi từ 51 đến 60 kg bé này 47 đến 5 kg,Other,"['tôi', 'từ', '51', '60', 'kg', 'bé', '47', '5', 'kg']"
mắc dại thiệt chứ,Disgust,"['mắc', 'dại', 'thiệt', 'chứ']"
có dép đi là được rồi,Other,['dép']
có vẻ làm content thôi chứ 19 m2 thế này thì nhà quá ảo diệu,Surprise,"['có vẻ', 'làm', 'content', 'chứ', '19', 'm2', 'thế này', 'nhà', 'ảo diệu']"
hoàng thượng mặc áo đầu lâu mới sợ chứ,Other,"['hoàng', 'thượng mặc', 'áo', 'đầu lâu', 'mới', 'sợ', 'chứ']"
per chắc là mày đi hốt này,Other,"['per', 'chắc', 'mày', 'hốt']"
ủa chuyển biến bất ngờ vậy,Surprise,"['ủa', 'chuyển biến', 'bất ngờ']"
người_yêu tao đbh dỗi . chọc kiểu gì cũng không dỗi . đáng yêu vãi cười_chảy_nước_mắt,Enjoyment,"['người_yêu', 'tao', 'đbh', 'dỗi', 'chọc', 'kiểu', 'gì', 'cũng', 'không', 'dỗi', 'đáng', 'yêu', 'vãi', 'cười_chảy_nước_mắt']"
đánh cho lắm đéo thấm miếng nào khi main chỉ hất mông 1 phát bay mất tiêu cười,Disgust,"['đánh', 'lắm', 'đéo', 'thấm miếng', 'nào', 'main', 'chỉ', 'hất', 'mông', '1', 'phát', 'bay', 'mất tiêu', 'cười']"
mèo hửi,Other,"['mèo', 'hửi']"
trong đó có mình,Enjoyment,['mình']
không biết người của họ hay sao mà bắt heo 2 ngày trúng 2 cái ipx,Other,"['không', 'biết', 'người', 'họ', 'hay', 'sao', 'bắt', 'heo', '2', 'ngày', 'trúng', '2', 'cái', 'ipx']"
"per nhớ ngày tháng cta bên nhau ghê , giờ thì chả còn gì",Sadness,"['per', 'nhớ', 'ngày tháng', 'cta', 'bên', 'nhau', 'ghê', 'giờ', 'chả', 'còn', 'gì']"
per con nhện cản bước bé xuống cầu thang cười,Fear,"['per', 'con', 'nhện cản', 'bước', 'bé', 'xuống', 'cầu thang', 'cười']"
sợ vãi tè ăn độc 2 quả mọc luôn 2 cái nhọt ở mông đíu hỉu,Fear,"['sợ', 'vãi', 'tè', 'ăn độc', '2', 'quả', 'mọc', 'luôn', '2', 'cái', 'nhọt', 'mông', 'đíu', 'hỉu']"
chuẩn luôn dễ_thương độc vô tình bắt gặp thôi cơ mà giờ tao bị ăn bơ rồi khóc_nức_nở,Sadness,"['chuẩn', 'luôn', 'dễ_thương độc', 'vô tình', 'bắt gặp', 'thôi cơ', 'giờ', 'tao', 'ăn bơ', 'khóc_nức_nở']"
per nhớ lại vẫn còn tức á cái cười_lớn mẹ,Anger,"['per', 'nhớ', 'vẫn', 'còn', 'tức á', 'cái', 'cười_lớn', 'mẹ']"
chổ mình là miền núi nên là không nấu bằng rơm nhé,Other,"['chổ', 'mình', 'miền', 'núi', 'không', 'nấu', 'bằng', 'rơm', 'nhé']"
nó tăng động y như tao dị đó cười,Enjoyment,"['nó', 'tăng động', 'y như', 'tao dị', 'cười']"
"mất nhân tính tiền không phải tất cả , nhưng làm tất cả vì tiền",Disgust,"['mất', 'nhân tính', 'tiền', 'không', 'phải', 'tất cả', 'nhưng', 'làm', 'tất cả', 'tiền']"
nhà thì như cái chuồng lợn còn bày đặt đắp mặt !,Disgust,"['nhà', 'cái', 'chuồng', 'lợn', 'còn', 'bày', 'đặt', 'đắp', 'mặt', '!']"
10 đứa bạn thì có 9 đứa là con trai rồi . sau nhiều năm kinh nghiệm thì chơi với nhiều trai thì sẽ bị ế muôn đời muôn kiếp . haiza .,Sadness,"['10', 'đứa', 'bạn', '9', 'đứa', 'con', 'trai', 'sau', 'nhiều', 'năm', 'kinh nghiệm', 'chơi', 'nhiều', 'trai', 'ế', 'muôn đời', 'muôn kiếp', 'haiza']"
bắt quả tang những đứa xem video này đang cười,Disgust,"['bắt', 'quả tang', 'đứa', 'xem', 'video', 'cười']"
thật ra là nó muốn kiếm em gái anh trai mưa đấy,Other,"['thật ra', 'nó', 'muốn', 'kiếm', 'em gái', 'anh trai', 'mưa', 'đấy']"
ai cũng có một lần giật mình và nhớ cả đời nhưng có người thì không có cơ hội để sửa sai mong em nhanh được siêu thoát,Sadness,"['ai', 'cũng', 'lần', 'giật mình', 'nhớ', 'cả', 'đời', 'nhưng', 'người', 'không', 'cơ hội', 'để', 'sửa', 'sai', 'mong', 'em', 'nhanh', 'siêu thoát']"
chúng mày giờ mới biết điều này ah ? cười,Surprise,"['chúng mày', 'giờ', 'mới', 'biết điều', 'ah', '?', 'cười']"
cạn lời với bọn súc vật này làm xấu mặt người bắc giang vô_cảm,Disgust,"['cạn', 'lời', 'bọn', 'súc vật', 'làm', 'xấu', 'mặt', 'người', 'bắc giang', 'vô_cảm']"
"mình nói thật nhìn từ trên cao xuống đã thấy chóng mặt rồi , vãi",Fear,"['mình', 'nói', 'nhìn', 'từ', 'trên', 'cao', 'xuống', 'thấy', 'chóng mặt', 'vãi']"
nó hiền thôi chứ nó hung lại đấm cho không trượt phát lào . cười_lăn_lộn_trên_sàn,Other,"['nó', 'hiền thôi', 'chứ', 'nó', 'hung', 'đấm', 'không', 'trượt', 'phát lào', 'cười_lăn_lộn_trên_sàn']"
per hihi nhớ không,Enjoyment,"['per', 'hihi', 'nhớ', 'không']"
eo .,Disgust,['eo']
nhìn cái mặt nó chỉ muốn đánh cho 1 trận,Anger,"['nhìn', 'cái', 'mặt', 'nó', 'chỉ', 'muốn', 'đánh', '1', 'trận']"
này bỏ đi là vừa,Anger,"['bỏ', 'vừa']"
đi làm quán nước mà mỗi cái bịch nay long đựng ống hút nó cũng xé nhỏ ra rồi để bay tứ tung đi quét đã muốn lòi lồn,Sadness,"['làm', 'quán', 'nước', 'mỗi', 'cái', 'bịch', 'nay', 'long', 'đựng', 'ống', 'hút', 'nó', 'cũng', 'xé', 'nhỏ', 'để', 'bay', 'tứ tung', 'quét', 'muốn', 'lòi', 'lồn']"
bộ phim đầu tiên làm tao khóc thành tiếng,Sadness,"['bộ', 'phim', 'đầu tiên', 'làm', 'tao', 'khóc', 'thành', 'tiếng']"
nguyễn biến thái cực,Anger,"['nguyễn biến thái', 'cực']"
cẩn thận nha anh ơi,Other,"['cẩn thận', 'nha', 'anh', 'ơi']"
"hí hí . tiến sĩ cừu , thạc sĩ cừu . chẹp chẹp cười_rạng_rỡ",Enjoyment,"['hí', 'hí', 'tiến sĩ', 'cừu', 'thạc sĩ', 'cừu', 'chẹp', 'chẹp', 'cười_rạng_rỡ']"
2 người hạnh phúc nhiều người rung động ké che_miệng,Enjoyment,"['2', 'người', 'hạnh phúc', 'nhiều', 'người', 'rung động', 'ké', 'che_miệng']"
ngọt hơn cả người yêu ha,Enjoyment,"['ngọt', 'hơn', 'cả', 'người', 'yêu', 'ha']"
thấy ghét,Disgust,"['thấy', 'ghét']"
per thế thì nhà nào bầy hàng họ ra vỉa hè thì mình được đuổi đúng không cụ cười,Other,"['per', 'thế', 'nhà', 'nào', 'bầy', 'hàng', 'họ', 'vỉa hè', 'mình', 'đuổi', 'đúng', 'không', 'cụ', 'cười']"
you might eat the bride,Fear,"['you', 'might', 'eat', 'the', 'bride']"
biết chứ dã từng sài,Other,"['biết', 'chứ', 'dã', 'từng', 'sài']"
con ước mình cũng có 1 tình yêu đẹp như ông bà vậy 3,Enjoyment,"['con', 'ước', 'mình', 'cũng', '1', 'tình yêu', 'đẹp', 'ông bà', '3']"
nicholas liang nhà xài cái này phải không ?,Surprise,"['nicholas', 'liang', 'nhà', 'xài', 'cái', 'phải', 'không', '?']"
vô viết cho em cười,Other,"['vô', 'viết', 'em', 'cười']"
cười nói cái này quá là bình thường luôn không đến mức phải xù lông nói là cười nhạo đâu ạ,Disgust,"['cười', 'nói', 'cái', 'bình thường', 'luôn', 'không', 'mức', 'phải', 'xù lông', 'nói', 'cười', 'nhạo', 'đâu', 'ạ']"
thôi rồi lượm ơi,Fear,"['lượm', 'ơi']"
1 thời gắn bó với nó . nhớ lại ngày xưa cực khổ,Sadness,"['1', 'thời', 'gắn bó', 'nó', 'nhớ', 'ngày xưa', 'cực khổ']"
yêu quá đi mất . tuổi thơ của mình toàn nện mấy thằng con trai . trong lớp mình toàn làm xếp nên chẳng được giúp đỡ,Sadness,"['yêu', 'mất', 'tuổi thơ', 'mình', 'toàn', 'nện', 'mấy', 'thằng', 'con', 'trai', 'lớp', 'mình', 'toàn', 'làm', 'xếp', 'chẳng', 'giúp đỡ']"
thực trạng học tiếng anh từ 6 đến 12 mà không biet giao tiep,Disgust,"['thực trạng', 'học', 'tiếng', 'anh', 'từ', '6', '12', 'không', 'biet', 'giao', 'tiep']"
mày cút,Anger,"['mày', 'cút']"
chỉ thấy mất dạy,Disgust,"['chỉ', 'thấy', 'mất', 'dạy']"
giả sử mà bị thằng nào bỏ túi cả lọ nó có chửi không nhỉ,Other,"['giả sử', 'thằng', 'nào', 'bỏ túi', 'cả', 'lọ', 'nó', 'chửi', 'không', 'nhỉ']"
dùng xsm ủng hộ đứa dùng 15 prm răng sâu đi ủng hộ đứa làm răng sứ à cười cười ẻ các mạnh thường quân kiểu đó,Disgust,"['dùng', 'xsm', 'ủng hộ', 'đứa', 'dùng', '15', 'prm', 'răng', 'sâu', 'ủng hộ', 'đứa', 'làm', 'răng sứ', 'à', 'cười cười', 'ẻ', 'mạnh thường quân', 'kiểu']"
ông này có võ thiệt cười_nhe_răng,Surprise,"['ông', 'võ thiệt', 'cười_nhe_răng']"
tao xem mà cứ sợ nó ngã vãi mỉm_cười,Fear,"['tao', 'xem', 'cứ', 'sợ', 'nó', 'ngã', 'vãi', 'mỉm_cười']"
địt_mẹ lừa đảo hằng năm cả trăm tỉ . giờ phạt có 5 triệu cười chán vãi,Sadness,"['địt_mẹ', 'lừa đảo', 'hằng', 'năm', 'cả', 'trăm', 'tỉ', 'giờ', 'phạt', '5', 'triệu', 'cười', 'chán vãi']"
"tao thì trông nó truyền điện chết mẹ đi , loại này sống nguy hiểm cho xã hội",Disgust,"['tao', 'trông', 'nó', 'truyền', 'điện', 'chết', 'mẹ', 'loại', 'sống', 'nguy hiểm', 'xã hội']"
per muốn coi cái khúc vẩy xong rồi dừng lại làm sao ấy . không,Enjoyment,"['per', 'muốn', 'coi', 'cái', 'khúc', 'vẩy', 'xong', 'dừng', 'làm sao', 'ấy', 'không']"
hỏi sao bác sĩ hay bị người nhà bệnh nhân chém cười,Enjoyment,"['hỏi', 'sao', 'bác sĩ', 'hay', 'người nhà', 'bệnh nhân', 'chém', 'cười']"
đáng yêuc vãi anh ơi,Enjoyment,"['đáng', 'yêuc', 'vãi', 'anh', 'ơi']"
má con đàn bà thối mồm gặp thằng say hèm,Disgust,"['má', 'con', 'đàn bà', 'thối', 'mồm', 'gặp', 'thằng', 'say', 'hèm']"
bộ phim truyền cảm hứng hay nhất cười,Enjoyment,"['bộ', 'phim', 'truyền', 'cảm hứng', 'hay', 'nhất', 'cười']"
"xóa mẹ nó đi , pr cho nó làm gì",Disgust,"['xóa', 'mẹ', 'nó', 'pr', 'nó', 'làm', 'gì']"
thấy mệt thêm chứ chẳng khỏe gì cả .,Disgust,"['thấy', 'mệt', 'thêm', 'chứ', 'chẳng', 'khỏe', 'gì', 'cả']"
làm sao bê cả nước chạy ra xa xa chứ bọn này đánh nhau ghê quá cười,Fear,"['làm sao', 'bê', 'cả', 'nước', 'chạy', 'xa xa', 'chứ', 'bọn', 'đánh', 'nhau', 'ghê', 'cười']"
"tao cũng như mày đây . không sao cả , hãy tự hào vì tên mày vẫn rất đẹp",Enjoyment,"['tao', 'cũng', 'mày', 'đây', 'không', 'sao', 'cả', 'hãy', 'tự hào', 'tên', 'mày', 'vẫn', 'đẹp']"
đẹp trai mà bị đá à cười,Surprise,"['đẹp trai', 'đá', 'à', 'cười']"
"per mợ mệt , trưa nào cũng nhìn mày nhai chóp chép .",Disgust,"['per', 'mợ', 'mệt', 'trưa', 'nào', 'cũng', 'nhìn', 'mày', 'nhai', 'chóp chép']"
tao đi quài vẫn chưa gặp nhỉ mỉm_cười_ngược,Other,"['tao', 'quài', 'vẫn', 'chưa', 'gặp', 'nhỉ', 'mỉm_cười_ngược']"
em đi bộ chết mẹ đây này,Sadness,"['em', 'bộ', 'chết', 'mẹ', 'đây']"
sad cực mạnh,Sadness,"['sad', 'cực', 'mạnh']"
đây là 1 câu chuyện buồn,Sadness,"['đây', '1', 'câu chuyện', 'buồn']"
cái đường nó đông xe cộ lắm đi lại phải cẩn thận,Fear,"['cái', 'đường', 'nó', 'đông', 'xe cộ', 'lắm', 'đi lại', 'phải', 'cẩn thận']"
ông thần nhây vãi đái cười_chảy_nước_mắt,Enjoyment,"['ông', 'thần nhây', 'vãi', 'đái cười_chảy_nước_mắt']"
sau mà yêu vậy con,Surprise,"['sau', 'yêu', 'con']"
nhờ đó mà tôi cảm thấy nhẹ nhõm và trở nên mạnh mẽ,Enjoyment,"['nhờ', 'tôi', 'cảm thấy', 'nhẹ nhõm', 'trở nên', 'mạnh mẽ']"
lại mưa thất_vọng,Sadness,"['mưa', 'thất_vọng']"
nhớ mèo của tôi đáng_yêu,Sadness,"['nhớ', 'mèo', 'tôi', 'đáng_yêu']"
bố đi đường mà sợ quá,Fear,"['bố', 'đường', 'sợ']"
ôi tao đã tìm được người cùng hành tinh ?,Surprise,"['ôi', 'tao', 'tìm', 'người', 'cùng', 'hành tinh', '?']"
"bất cứ lúc nào nghĩ về đời tao chỉ thấy vị cay , nồng nơi khóe mắt cười",Sadness,"['bất cứ', 'lúc nào', 'nghĩ', 'về', 'đời', 'tao', 'chỉ', 'thấy', 'vị', 'cay', 'nồng', 'nơi', 'khóe', 'mắt', 'cười']"
